job_id,energy_qpu_kwh,energy_cpu_kwh,energy_total_kwh,cost_energy_total,phi_qpu,phi_cpu,qpu_time_s,cpu_time_s,qpu_wait_s,cpu_wait_s,wait_total_s,qpu_turn_s,cpu_turn_s,turn_total_s,job_turnaround_s
195,0.0,0.0024,0.0024,0.0004,0.0,1.0,0.0,3.6203,0.0,0.0,0.0,0.0,3.6203000000000003,3.6203000000000003,3.6223
196,0.0,0.003,0.003,0.0005,0.0,1.0,0.0,4.2805,0.0,0.0,0.0,0.0,4.2805,4.2805,4.2801
197,0.0,0.0031,0.0031,0.0006,0.0,1.0,0.0,3.6262,0.0,0.0,0.0,0.0,3.6262,3.6262,3.625
198,0.0,0.0035,0.0035,0.0006,0.0,1.0,0.0,4.3362,0.0,0.0,0.0,0.0,4.3362,4.3362,4.3341
199,0.0,0.0027,0.0027,0.0005,0.0,1.0,0.0,3.4389,0.0,0.0,0.0,0.0,3.4389000000000003,3.4389000000000003,3.4406
200,0.0,0.0026,0.0026,0.0005,0.0,1.0,0.0,3.8915,0.0,0.0,0.0,0.0,3.8914999999999997,3.8914999999999997,3.8906
201,0.0,0.0019,0.0019,0.0003,0.0,1.0,0.0,3.2416,0.0,0.0,0.0,0.0,3.2416,3.2416,3.2465
202,0.0,0.003,0.003,0.0005,0.0,1.0,0.0,3.8018,0.0,0.0,0.0,0.0,3.8018,3.8018,3.802
203,0.0,0.0023,0.0023,0.0004,0.0,1.0,0.0,3.9094,0.0,0.0,0.0,0.0,3.9093999999999998,3.9093999999999998,3.9125
204,0.0,0.0017,0.0017,0.0003,0.0,1.0,0.0,3.3243,0.0,0.0,0.0,0.0,3.3243,3.3243,3.3274
205,0.0,0.0027,0.0027,0.0005,0.0,1.0,0.0,3.7427,0.0,0.0,0.0,0.0,3.7426999999999997,3.7426999999999997,3.7389
206,0.0,0.0029,0.0029,0.0005,0.0,1.0,0.0,3.4873,0.0,0.0,0.0,0.0,3.4873,3.4873,3.491
207,0.0,0.0025,0.0025,0.0004,0.0,1.0,0.0,2.896,0.0,0.0,0.0,0.0,2.896,2.896,2.8931
208,0.0,0.0029,0.0029,0.0005,0.0,1.0,0.0,3.5299,0.0,0.0,0.0,0.0,3.5299,3.5299,3.5283
209,0.0,0.0028,0.0028,0.0005,0.0,1.0,0.0,3.8133,0.0,0.0,0.0,0.0,3.8133,3.8133,3.8104
210,0.0,0.0022,0.0022,0.0004,0.0,1.0,0.0,3.6381,0.0,0.0,0.0,0.0,3.6380999999999997,3.6380999999999997,3.6416
211,0.0,0.0025,0.0025,0.0004,0.0,1.0,0.0,3.7215,0.0,0.0,0.0,0.0,3.7215,3.7215,3.72
212,0.0,0.0023,0.0023,0.0004,0.0,1.0,0.0,3.1029,0.0,0.0,0.0,0.0,3.1028999999999995,3.1028999999999995,3.1054
213,0.0,0.0028,0.0028,0.0005,0.0,1.0,0.0,3.4143,0.0,0.0,0.0,0.0,3.4143,3.4143,3.41
214,0.0,0.002,0.002,0.0004,0.0,1.0,0.0,3.874,0.0,0.0,0.0,0.0,3.874,3.874,3.8695
215,0.0,0.0032,0.0032,0.0006,0.0,1.0,0.0,3.8048,0.0,0.0,0.0,0.0,3.8048,3.8048,3.8078
216,0.0,0.0025,0.0025,0.0004,0.0,1.0,0.0,3.914,0.0,0.0,0.0,0.0,3.9140000000000006,3.9140000000000006,3.9116
217,0.0,0.0023,0.0023,0.0004,0.0,1.0,0.0,3.7902,0.0,0.0,0.0,0.0,3.7902,3.7902,3.7858
218,0.0,0.0031,0.0031,0.0006,0.0,1.0,0.0,3.9402,0.0,0.0,0.0,0.0,3.9402000000000004,3.9402000000000004,3.9442
219,0.0,0.003,0.003,0.0005,0.0,1.0,0.0,3.3708,0.0,0.0,0.0,0.0,3.3708,3.3708,3.3659
220,0.0,0.0021,0.0021,0.0004,0.0,1.0,0.0,3.3204,0.0,0.0,0.0,0.0,3.3204000000000002,3.3204000000000002,3.3227
221,0.0,0.0025,0.0025,0.0005,0.0,1.0,0.0,3.8994,0.0,0.0,0.0,0.0,3.8994,3.8994,3.9039
222,0.0,0.003,0.003,0.0005,0.0,1.0,0.0,3.5619,0.0,0.0,0.0,0.0,3.5618999999999996,3.5618999999999996,3.5621
223,0.0,0.0033,0.0033,0.0006,0.0,1.0,0.0,4.0309,0.0,0.0,0.0,0.0,4.0309,4.0309,4.0327
224,0.0,0.0029,0.0029,0.0005,0.0,1.0,0.0,3.6273,0.0,0.0,0.0,0.0,3.6272999999999995,3.6272999999999995,3.6321
225,0.0,0.0025,0.0025,0.0005,0.0,1.0,0.0,3.489,0.0,0.0,0.0,0.0,3.489,3.489,3.4907
226,0.0,0.0021,0.0021,0.0004,0.0,1.0,0.0,3.4869,0.0,0.0,0.0,0.0,3.4869,3.4869,3.4879
227,0.0,0.0027,0.0027,0.0005,0.0,1.0,0.0,3.6782,0.0,0.0,0.0,0.0,3.6782,3.6782,3.6814
228,0.0,0.0029,0.0029,0.0005,0.0,1.0,0.0,3.6501,0.0,0.0,0.0,0.0,3.6501,3.6501,3.6536
229,0.0,0.0025,0.0025,0.0004,0.0,1.0,0.0,3.7655,0.0,0.0,0.0,0.0,3.7654999999999994,3.7654999999999994,3.7618
230,0.0,0.0028,0.0028,0.0005,0.0,1.0,0.0,3.8967,0.0,0.0,0.0,0.0,3.8967,3.8967,3.8983
231,0.0,0.0026,0.0026,0.0005,0.0,1.0,0.0,3.5102,0.0,0.0,0.0,0.0,3.5101999999999998,3.5101999999999998,3.5149
232,0.0,0.003,0.003,0.0005,0.0,1.0,0.0,4.1312,0.0,0.0,0.0,0.0,4.1312,4.1312,4.1283
233,0.0,0.0032,0.0032,0.0006,0.0,1.0,0.0,3.8961,0.0,0.0,0.0,0.0,3.8961000000000006,3.8961000000000006,3.8947
234,0.0,0.0026,0.0026,0.0005,0.0,1.0,0.0,4.2146,0.0,0.0,0.0,0.0,4.214600000000001,4.214600000000001,4.2154
235,0.0,0.0024,0.0024,0.0004,0.0,1.0,0.0,3.7884,0.0,0.0,0.0,0.0,3.7884,3.7884,3.7889
236,0.0,0.0027,0.0027,0.0005,0.0,1.0,0.0,3.3344,0.0,0.0,0.0,0.0,3.3344000000000005,3.3344000000000005,3.3339
237,0.0,0.0026,0.0026,0.0005,0.0,1.0,0.0,4.2522,0.0,0.0,0.0,0.0,4.2522,4.2522,4.2555
238,0.0,0.0029,0.0029,0.0005,0.0,1.0,0.0,3.6171,0.0,0.0,0.0,0.0,3.6171,3.6171,3.6218
239,0.0,0.0025,0.0025,0.0004,0.0,1.0,0.0,3.8305,0.0,0.0,0.0,0.0,3.8305,3.8305,3.8283
240,0.0,0.0024,0.0024,0.0004,0.0,1.0,0.0,3.7175,0.0,0.0,0.0,0.0,3.7175000000000002,3.7175000000000002,3.7143
241,0.0,0.0026,0.0026,0.0005,0.0,1.0,0.0,3.691,0.0,0.0,0.0,0.0,3.6910000000000003,3.6910000000000003,3.6926
242,0.0,0.0035,0.0035,0.0006,0.0,1.0,0.0,4.1057,0.0,0.0,0.0,0.0,4.1057,4.1057,4.1094
243,0.0,0.0033,0.0033,0.0006,0.0,1.0,0.0,4.3996,0.0,0.0,0.0,0.0,4.3995999999999995,4.3995999999999995,4.3988
244,0.0,0.0024,0.0024,0.0004,0.0,1.0,0.0,2.9758,0.0,0.0,0.0,0.0,2.9758,2.9758,2.9772
245,0.0,0.002,0.002,0.0004,0.0,1.0,0.0,3.8085,0.0,0.0,0.0,0.0,3.8085,3.8085,3.8086
246,0.0,0.0027,0.0027,0.0005,0.0,1.0,0.0,3.4727,0.0,0.0,0.0,0.0,3.4727,3.4727,3.4768
247,0.0,0.0023,0.0023,0.0004,0.0,1.0,0.0,3.6004,0.0,0.0,0.0,0.0,3.6004,3.6004,3.6045
248,0.0,0.0018,0.0018,0.0003,0.0,1.0,0.0,3.5399,0.0,0.0,0.0,0.0,3.5399000000000003,3.5399000000000003,3.5393
249,0.0,0.0021,0.0021,0.0004,0.0,1.0,0.0,3.141,0.0,0.0,0.0,0.0,3.141,3.141,3.1451
250,0.0,0.0022,0.0022,0.0004,0.0,1.0,0.0,3.5993,0.0,0.0,0.0,0.0,3.5993000000000004,3.5993000000000004,3.6024
251,0.0,0.0022,0.0022,0.0004,0.0,1.0,0.0,3.2661,0.0,0.0,0.0,0.0,3.2661,3.2661,3.2649
252,0.0,0.0032,0.0032,0.0006,0.0,1.0,0.0,3.8099,0.0,0.0,0.0,0.0,3.8099,3.8099,3.8134
253,0.0,0.0018,0.0018,0.0003,0.0,1.0,0.0,3.4658,0.0,0.0,0.0,0.0,3.4657999999999998,3.4657999999999998,3.4612
254,0.0,0.0023,0.0023,0.0004,0.0,1.0,0.0,3.7019,0.0,0.0,0.0,0.0,3.7019,3.7019,3.7063
255,0.0,0.0023,0.0023,0.0004,0.0,1.0,0.0,3.5612,0.0,0.0,0.0,0.0,3.5612,3.5612,3.5639
256,0.0,0.0026,0.0026,0.0005,0.0,1.0,0.0,3.9696,0.0,0.0,0.0,0.0,3.9696000000000002,3.9696000000000002,3.9657
257,0.0,0.0023,0.0023,0.0004,0.0,1.0,0.0,3.4024,0.0,0.0,0.0,0.0,3.4024,3.4024,3.4048
258,0.0,0.0029,0.0029,0.0005,0.0,1.0,0.0,3.501,0.0,0.0,0.0,0.0,3.501,3.501,3.5027
259,0.0,0.0024,0.0024,0.0004,0.0,1.0,0.0,3.6896,0.0,0.0,0.0,0.0,3.6896,3.6896,3.6888
260,0.0,0.0027,0.0027,0.0005,0.0,1.0,0.0,4.012,0.0,0.0,0.0,0.0,4.012,4.012,4.0165
261,0.0,0.0025,0.0025,0.0004,0.0,1.0,0.0,4.0284,0.0,0.0,0.0,0.0,4.0283999999999995,4.0283999999999995,4.0327
262,0.0,0.0027,0.0027,0.0005,0.0,1.0,0.0,3.2866,0.0,0.0,0.0,0.0,3.2866000000000004,3.2866000000000004,3.2826
263,0.0,0.0021,0.0021,0.0004,0.0,1.0,0.0,3.796,0.0,0.0,0.0,0.0,3.796,3.796,3.7977
264,0.0,0.002,0.002,0.0004,0.0,1.0,0.0,3.7584,0.0,0.0,0.0,0.0,3.7584,3.7584,3.7542
265,0.0,0.0024,0.0024,0.0004,0.0,1.0,0.0,3.5538,0.0,0.0,0.0,0.0,3.5538000000000003,3.5538000000000003,3.5562
266,0.0,0.0024,0.0024,0.0004,0.0,1.0,0.0,3.9333,0.0,0.0,0.0,0.0,3.9333,3.9333,3.9304
267,0.0,0.0024,0.0024,0.0004,0.0,1.0,0.0,3.5227,0.0,0.0,0.0,0.0,3.5227,3.5227,3.5195
268,0.0,0.0028,0.0028,0.0005,0.0,1.0,0.0,3.7778,0.0,0.0,0.0,0.0,3.7777999999999996,3.7777999999999996,3.7812
269,0.0,0.003,0.003,0.0005,0.0,1.0,0.0,4.0578,0.0,0.0,0.0,0.0,4.0578,4.0578,4.0575
270,0.0,0.0023,0.0023,0.0004,0.0,1.0,0.0,3.7916,0.0,0.0,0.0,0.0,3.7916,3.7916,3.7919
271,0.0,0.0029,0.0029,0.0005,0.0,1.0,0.0,3.8187,0.0,0.0,0.0,0.0,3.8187,3.8187,3.8233
272,0.0,0.0024,0.0024,0.0004,0.0,1.0,0.0,3.5358,0.0,0.0,0.0,0.0,3.5358,3.5358,3.5405
273,0.0,0.0028,0.0028,0.0005,0.0,1.0,0.0,4.1788,0.0,0.0,0.0,0.0,4.1788,4.1788,4.1816
274,0.0,0.0027,0.0027,0.0005,0.0,1.0,0.0,3.4557,0.0,0.0,0.0,0.0,3.4557,3.4557,3.4567
275,0.0,0.0025,0.0025,0.0004,0.0,1.0,0.0,3.9526,0.0,0.0,0.0,0.0,3.9525999999999994,3.9525999999999994,3.948
276,0.0,0.0031,0.0031,0.0006,0.0,1.0,0.0,4.0312,0.0,0.0,0.0,0.0,4.031200000000001,4.031200000000001,4.0322
277,0.0,0.0031,0.0031,0.0006,0.0,1.0,0.0,3.8425,0.0,0.0,0.0,0.0,3.8425000000000002,3.8425000000000002,3.8451
278,0.0,0.0027,0.0027,0.0005,0.0,1.0,0.0,4.3194,0.0,0.0,0.0,0.0,4.319400000000001,4.319400000000001,4.315
279,0.0,0.0033,0.0033,0.0006,0.0,1.0,0.0,3.9944,0.0,0.0,0.0,0.0,3.9943999999999997,3.9943999999999997,3.9968
280,0.0,0.0022,0.0022,0.0004,0.0,1.0,0.0,3.5869,0.0,0.0,0.0,0.0,3.5868999999999995,3.5868999999999995,3.5846
281,0.0,0.002,0.002,0.0004,0.0,1.0,0.0,3.5917,0.0,0.0,0.0,0.0,3.5917,3.5917,3.588
282,0.0,0.0034,0.0034,0.0006,0.0,1.0,0.0,4.0476,0.0,0.0,0.0,0.0,4.0476,4.0476,4.0489
283,0.0,0.0027,0.0027,0.0005,0.0,1.0,0.0,3.368,0.0,0.0,0.0,0.0,3.368,3.368,3.3686
284,0.0,0.0022,0.0022,0.0004,0.0,1.0,0.0,3.4594,0.0,0.0,0.0,0.0,3.4593999999999996,3.4593999999999996,3.4564
285,0.0,0.0027,0.0027,0.0005,0.0,1.0,0.0,3.6942,0.0,0.0,0.0,0.0,3.6941999999999995,3.6941999999999995,3.6979
286,0.0,0.002,0.002,0.0004,0.0,1.0,0.0,3.0654,0.0,0.0,0.0,0.0,3.0654,3.0654,3.069
287,0.0,0.0022,0.0022,0.0004,0.0,1.0,0.0,3.6208,0.0,0.0,0.0,0.0,3.6208000000000005,3.6208000000000005,3.6197
288,0.0,0.002,0.002,0.0004,0.0,1.0,0.0,3.3922,0.0,0.0,0.0,0.0,3.3922,3.3922,3.3883
289,0.0,0.0025,0.0025,0.0004,0.0,1.0,0.0,4.0504,0.0,0.0,0.0,0.0,4.0504,4.0504,4.0542
290,0.0,0.0028,0.0028,0.0005,0.0,1.0,0.0,3.8541,0.0,0.0,0.0,0.0,3.8541,3.8541,3.8566
291,0.0,0.0033,0.0033,0.0006,0.0,1.0,0.0,4.3609,0.0,0.0,0.0,0.0,4.3609,4.3609,4.3567
292,0.0,0.0023,0.0023,0.0004,0.0,1.0,0.0,4.2959,0.0,0.0,0.0,0.0,4.2959,4.2959,4.2981
293,0.0,0.0031,0.0031,0.0006,0.0,1.0,0.0,4.1103,0.0,0.0,0.0,0.0,4.1103,4.1103,4.1082
294,0.0,0.0025,0.0025,0.0005,0.0,1.0,0.0,4.2778,0.0,0.0,0.0,0.0,4.2778,4.2778,4.2771
295,0.0,0.0021,0.0021,0.0004,0.0,1.0,0.0,3.4086,0.0,0.0,0.0,0.0,3.4086,3.4086,3.4103
296,0.0,0.0023,0.0023,0.0004,0.0,1.0,0.0,3.9238,0.0,0.0,0.0,0.0,3.9238,3.9238,3.9255
297,0.0,0.003,0.003,0.0005,0.0,1.0,0.0,4.0234,0.0,0.0,0.0,0.0,4.0234,4.0234,4.0244
298,0.0,0.0031,0.0031,0.0006,0.0,1.0,0.0,3.8946,0.0,0.0,0.0,0.0,3.8946,3.8946,3.8919
299,0.0,0.0023,0.0023,0.0004,0.0,1.0,0.0,3.5965,0.0,0.0,0.0,0.0,3.5965,3.5965,3.592
300,0.0,0.0024,0.0024,0.0004,0.0,1.0,0.0,4.0161,0.0,0.0,0.0,0.0,4.0161,4.0161,4.0112
301,0.0,0.0032,0.0032,0.0006,0.0,1.0,0.0,4.1502,0.0,0.0,0.0,0.0,4.1502,4.1502,4.1455
302,0.0,0.0027,0.0027,0.0005,0.0,1.0,0.0,4.1918,0.0,0.0,0.0,0.0,4.1918,4.1918,4.1912
303,0.0,0.0024,0.0024,0.0004,0.0,1.0,0.0,3.6986,0.0,0.0,0.0,0.0,3.6986,3.6986,3.7001
304,0.0,0.0031,0.0031,0.0006,0.0,1.0,0.0,3.4534,0.0,0.0,0.0,0.0,3.4534000000000002,3.4534000000000002,3.4558
305,0.0,0.0035,0.0035,0.0006,0.0,1.0,0.0,4.0107,0.0,0.0,0.0,0.0,4.0107,4.0107,4.0131
306,0.0,0.0029,0.0029,0.0005,0.0,1.0,0.0,3.6252,0.0,0.0,0.0,0.0,3.6251999999999995,3.6251999999999995,3.6214
307,0.0,0.0021,0.0021,0.0004,0.0,1.0,0.0,3.2772,0.0,0.0,0.0,0.0,3.2771999999999997,3.2771999999999997,3.2772
308,0.0,0.0023,0.0023,0.0004,0.0,1.0,0.0,3.7259,0.0,0.0,0.0,0.0,3.7258999999999998,3.7258999999999998,3.7241
309,0.0,0.0029,0.0029,0.0005,0.0,1.0,0.0,3.7129,0.0,0.0,0.0,0.0,3.7129,3.7129,3.7117
310,0.0,0.0023,0.0023,0.0004,0.0,1.0,0.0,3.4453,0.0,0.0,0.0,0.0,3.4453000000000005,3.4453000000000005,3.4407
311,0.0,0.0025,0.0025,0.0005,0.0,1.0,0.0,3.6528,0.0,0.0,0.0,0.0,3.6528,3.6528,3.6506
312,0.0,0.0023,0.0023,0.0004,0.0,1.0,0.0,3.4133,0.0,0.0,0.0,0.0,3.4133,3.4133,3.4173
313,0.0,0.0033,0.0033,0.0006,0.0,1.0,0.0,4.3195,0.0,0.0,0.0,0.0,4.3195,4.3195,4.3173
314,0.0,0.0015,0.0015,0.0003,0.0,1.0,0.0,2.9479,0.0,0.0,0.0,0.0,2.9478999999999997,2.9478999999999997,2.9441
315,0.0,0.0023,0.0023,0.0004,0.0,1.0,0.0,3.5508,0.0,0.0,0.0,0.0,3.5508000000000006,3.5508000000000006,3.5471
316,0.0,0.0029,0.0029,0.0005,0.0,1.0,0.0,3.7216,0.0,0.0,0.0,0.0,3.7215999999999996,3.7215999999999996,3.7236
317,0.0,0.0032,0.0032,0.0006,0.0,1.0,0.0,4.0655,0.0,0.0,0.0,0.0,4.0655,4.0655,4.0674
318,0.0,0.0029,0.0029,0.0005,0.0,1.0,0.0,4.0637,0.0,0.0,0.0,0.0,4.0637,4.0637,4.0592
319,0.0,0.0029,0.0029,0.0005,0.0,1.0,0.0,3.8351,0.0,0.0,0.0,0.0,3.8351,3.8351,3.8343
320,0.0,0.0036,0.0036,0.0006,0.0,1.0,0.0,4.0305,0.0,0.0,0.0,0.0,4.0305,4.0305,4.0323
321,0.0,0.0026,0.0026,0.0005,0.0,1.0,0.0,4.0351,0.0,0.0,0.0,0.0,4.0351,4.0351,4.031
322,0.0,0.0022,0.0022,0.0004,0.0,1.0,0.0,3.275,0.0,0.0,0.0,0.0,3.275,3.275,3.2787
323,0.0,0.0028,0.0028,0.0005,0.0,1.0,0.0,3.7714,0.0,0.0,0.0,0.0,3.7714,3.7714,3.7732
324,0.0,0.0025,0.0025,0.0005,0.0,1.0,0.0,4.1712,0.0,0.0,0.0,0.0,4.171200000000001,4.171200000000001,4.1679
325,0.0,0.0026,0.0026,0.0005,0.0,1.0,0.0,3.4798,0.0,0.0,0.0,0.0,3.4798,3.4798,3.4786
326,0.0,0.0022,0.0022,0.0004,0.0,1.0,0.0,3.0547,0.0,0.0,0.0,0.0,3.0547,3.0547,3.05
327,0.0,0.0023,0.0023,0.0004,0.0,1.0,0.0,3.4358,0.0,0.0,0.0,0.0,3.4357999999999995,3.4357999999999995,3.4395
328,0.0,0.0024,0.0024,0.0004,0.0,1.0,0.0,3.5861,0.0,0.0,0.0,0.0,3.5860999999999996,3.5860999999999996,3.5826
329,0.0,0.0031,0.0031,0.0006,0.0,1.0,0.0,3.8341,0.0,0.0,0.0,0.0,3.8341,3.8341,3.8341
330,0.0,0.0025,0.0025,0.0004,0.0,1.0,0.0,4.3139,0.0,0.0,0.0,0.0,4.3139,4.3139,4.3187
331,0.0,0.0024,0.0024,0.0004,0.0,1.0,0.0,3.7841,0.0,0.0,0.0,0.0,3.7840999999999996,3.7840999999999996,3.7888
332,0.0,0.0025,0.0025,0.0004,0.0,1.0,0.0,3.5825,0.0,0.0,0.0,0.0,3.5825,3.5825,3.586
333,0.0,0.0026,0.0026,0.0005,0.0,1.0,0.0,3.7708,0.0,0.0,0.0,0.0,3.7708,3.7708,3.7693
334,0.0,0.0031,0.0031,0.0006,0.0,1.0,0.0,4.1199,0.0,0.0,0.0,0.0,4.1198999999999995,4.1198999999999995,4.1218
335,0.0,0.0031,0.0031,0.0006,0.0,1.0,0.0,3.6747,0.0,0.0,0.0,0.0,3.6747,3.6747,3.6711
336,0.0,0.0028,0.0028,0.0005,0.0,1.0,0.0,3.6208,0.0,0.0,0.0,0.0,3.6208,3.6208,3.6234
337,0.0,0.0022,0.0022,0.0004,0.0,1.0,0.0,3.1198,0.0,0.0,0.0,0.0,3.1198,3.1198,3.1192
338,0.0,0.0025,0.0025,0.0004,0.0,1.0,0.0,4.0785,0.0,0.0,0.0,0.0,4.0785,4.0785,4.0754
339,0.0,0.0025,0.0025,0.0004,0.0,1.0,0.0,3.0705,0.0,0.0,0.0,0.0,3.0705,3.0705,3.0673
340,0.0,0.0028,0.0028,0.0005,0.0,1.0,0.0,4.1822,0.0,0.0,0.0,0.0,4.1822,4.1822,4.1781
341,0.0,0.0028,0.0028,0.0005,0.0,1.0,0.0,3.6649,0.0,0.0,0.0,0.0,3.6649000000000003,3.6649000000000003,3.6618
342,0.0,0.0019,0.0019,0.0003,0.0,1.0,0.0,3.0936,0.0,0.0,0.0,0.0,3.0936,3.0936,3.0959
343,0.0,0.0034,0.0034,0.0006,0.0,1.0,0.0,3.8441,0.0,0.0,0.0,0.0,3.8441,3.8441,3.8488
344,0.0,0.0036,0.0036,0.0007,0.0,1.0,0.0,4.1821,0.0,0.0,0.0,0.0,4.1821,4.1821,4.1801
345,0.0,0.0027,0.0027,0.0005,0.0,1.0,0.0,3.9091,0.0,0.0,0.0,0.0,3.9091,3.9091,3.913
346,0.0,0.0027,0.0027,0.0005,0.0,1.0,0.0,3.6025,0.0,0.0,0.0,0.0,3.6024999999999996,3.6024999999999996,3.6058
347,0.0,0.0032,0.0032,0.0006,0.0,1.0,0.0,3.7395,0.0,0.0,0.0,0.0,3.7395000000000005,3.7395000000000005,3.7432
348,0.0,0.0022,0.0022,0.0004,0.0,1.0,0.0,3.4005,0.0,0.0,0.0,0.0,3.4005,3.4005,3.397
349,0.0,0.0023,0.0023,0.0004,0.0,1.0,0.0,3.5459,0.0,0.0,0.0,0.0,3.5459000000000005,3.5459000000000005,3.5448
350,0.0,0.0025,0.0025,0.0004,0.0,1.0,0.0,3.7156,0.0,0.0,0.0,0.0,3.7156000000000002,3.7156000000000002,3.7192
351,0.0,0.0021,0.0021,0.0004,0.0,1.0,0.0,3.8406,0.0,0.0,0.0,0.0,3.8406,3.8406,3.8358
352,0.0,0.0025,0.0025,0.0005,0.0,1.0,0.0,3.7835,0.0,0.0,0.0,0.0,3.7835,3.7835,3.7874
353,0.0,0.0023,0.0023,0.0004,0.0,1.0,0.0,3.5546,0.0,0.0,0.0,0.0,3.5546,3.5546,3.5571
354,0.0,0.0033,0.0033,0.0006,0.0,1.0,0.0,4.2656,0.0,0.0,0.0,0.0,4.2656,4.2656,4.2686
355,0.0,0.0031,0.0031,0.0006,0.0,1.0,0.0,4.047,0.0,0.0,0.0,0.0,4.047,4.047,4.0435
356,0.0,0.002,0.002,0.0004,0.0,1.0,0.0,3.642,0.0,0.0,0.0,0.0,3.6420000000000003,3.6420000000000003,3.6393
357,0.0,0.0024,0.0024,0.0004,0.0,1.0,0.0,3.7957,0.0,0.0,0.0,0.0,3.7957,3.7957,3.7986
358,0.0,0.0027,0.0027,0.0005,0.0,1.0,0.0,4.0109,0.0,0.0,0.0,0.0,4.0108999999999995,4.0108999999999995,4.0132
359,0.0,0.0029,0.0029,0.0005,0.0,1.0,0.0,3.6149,0.0,0.0,0.0,0.0,3.6149,3.6149,3.6106
360,0.0,0.0018,0.0018,0.0003,0.0,1.0,0.0,3.5354,0.0,0.0,0.0,0.0,3.5354,3.5354,3.5357
361,0.0,0.0024,0.0024,0.0004,0.0,1.0,0.0,3.8389,0.0,0.0,0.0,0.0,3.8388999999999998,3.8388999999999998,3.8357
362,0.0,0.0034,0.0034,0.0006,0.0,1.0,0.0,3.702,0.0,0.0,0.0,0.0,3.7020000000000004,3.7020000000000004,3.6972
363,0.0,0.0019,0.0019,0.0003,0.0,1.0,0.0,3.8164,0.0,0.0,0.0,0.0,3.8164000000000002,3.8164000000000002,3.8122
364,0.0,0.0023,0.0023,0.0004,0.0,1.0,0.0,3.4405,0.0,0.0,0.0,0.0,3.4405,3.4405,3.4433
365,0.0,0.0029,0.0029,0.0005,0.0,1.0,0.0,3.8357,0.0,0.0,0.0,0.0,3.8357,3.8357,3.8374
366,0.0,0.0017,0.0017,0.0003,0.0,1.0,0.0,3.1163,0.0,0.0,0.0,0.0,3.1163000000000003,3.1163000000000003,3.1138
367,0.0,0.0031,0.0031,0.0006,0.0,1.0,0.0,3.7681,0.0,0.0,0.0,0.0,3.7681000000000004,3.7681000000000004,3.7641
368,0.0,0.002,0.002,0.0004,0.0,1.0,0.0,3.8776,0.0,0.0,0.0,0.0,3.8776,3.8776,3.8803
369,0.0,0.0025,0.0025,0.0005,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,3.9973
370,0.0,0.0032,0.0032,0.0006,0.0,1.0,0.0,3.567,0.0,0.0,0.0,0.0,3.567,3.567,3.5676
371,0.0,0.0027,0.0027,0.0005,0.0,1.0,0.0,3.8429,0.0,0.0,0.0,0.0,3.8428999999999998,3.8428999999999998,3.8414
372,0.0,0.0032,0.0032,0.0006,0.0,1.0,0.0,4.0321,0.0,0.0,0.0,0.0,4.0321,4.0321,4.0283
373,0.0,0.0025,0.0025,0.0005,0.0,1.0,0.0,4.0413,0.0,0.0,0.0,0.0,4.0413,4.0413,4.0455
374,0.0,0.0026,0.0026,0.0005,0.0,1.0,0.0,4.0189,0.0,0.0,0.0,0.0,4.0189,4.0189,4.0221
375,0.0,0.002,0.002,0.0004,0.0,1.0,0.0,3.2619,0.0,0.0,0.0,0.0,3.2619000000000002,3.2619000000000002,3.2592
376,0.0,0.0034,0.0034,0.0006,0.0,1.0,0.0,4.3407,0.0,0.0,0.0,0.0,4.3407,4.3407,4.3357
377,0.0,0.0031,0.0031,0.0006,0.0,1.0,0.0,4.2056,0.0,0.0,0.0,0.0,4.2056000000000004,4.2056000000000004,4.2012
378,0.0,0.0029,0.0029,0.0005,0.0,1.0,0.0,3.5208,0.0,0.0,0.0,0.0,3.5208000000000004,3.5208000000000004,3.5199
379,0.0,0.0028,0.0028,0.0005,0.0,1.0,0.0,3.7376,0.0,0.0,0.0,0.0,3.7376,3.7376,3.7366
380,0.0,0.0028,0.0028,0.0005,0.0,1.0,0.0,3.419,0.0,0.0,0.0,0.0,3.419,3.419,3.4236
381,0.0,0.0026,0.0026,0.0005,0.0,1.0,0.0,4.2764,0.0,0.0,0.0,0.0,4.276400000000001,4.276400000000001,4.2755
382,0.0,0.0032,0.0032,0.0006,0.0,1.0,0.0,4.2125,0.0,0.0,0.0,0.0,4.2124999999999995,4.2124999999999995,4.2103
383,0.0,0.003,0.003,0.0005,0.0,1.0,0.0,3.8866,0.0,0.0,0.0,0.0,3.8866,3.8866,3.8847
384,0.0,0.0025,0.0025,0.0005,0.0,1.0,0.0,4.1944,0.0,0.0,0.0,0.0,4.1944,4.1944,4.1934
385,0.0,0.0025,0.0025,0.0004,0.0,1.0,0.0,3.7289,0.0,0.0,0.0,0.0,3.7289,3.7289,3.7335
386,0.0,0.0027,0.0027,0.0005,0.0,1.0,0.0,4.013,0.0,0.0,0.0,0.0,4.013,4.013,4.0124
387,0.0,0.0024,0.0024,0.0004,0.0,1.0,0.0,3.5325,0.0,0.0,0.0,0.0,3.5325000000000006,3.5325000000000006,3.5352
388,0.0,0.0027,0.0027,0.0005,0.0,1.0,0.0,3.6309,0.0,0.0,0.0,0.0,3.6309,3.6309,3.6273
